mantabs	positive
komen	neutral
lumayan	positive
terburuk	negative
gabisa login gonta ganti	negative
great	positive
cukup bagus ko	positive
sejauh baik sukaaa	positive
ribet login boss	negative
bagus	positive
mantul	positive
nge lag mulu	negative
gabisa vidio limit	negative
sedikit kritik kalau diperbaiki masuk sedikit lambat jaringan oke	negative
buruk berhenti pdhal gak nyalain	negative
bagus	positive
minta nada dring panggilan seorang	positive
ngebug	negative
bagusss	positive
top	positive
jangan limit dong	negative
yah lumayan ngisi dompet	positive
mantap cocok keren	positive
ckp paham	negative
mudah menemukan	positive
manchester city menang	positive
bosqu	negative
bagus	positive
enak nonton videoeh tiba pertengahan video videonya loadingpadahal wifi bagus bagus twiteran gini yatolong perbaiki menerutku mengganggu bgtapalagi lg liat video tugas beh loading tahunwkwkw	positive
very goog luck	positive
bagus berguna	positive
load pic vid for so long frequently	negative
jelek	negative
emosi ja twiter tamvah rusak jasusah daftar diri sayabiasa gampang	neutral
mencoba versi baru	positive
seberapa tiga	neutral
mantap	positive
hhxuu tt ysssawwww ae yew dw w as wwwee www we az smmm cvz w seeh zee d	negative
keren	positive
anjingggg jelekk bngtt sihhh najiezzz	negative
mantap	positive
fakk g gunalagi main gamescroll igtiba tiba gada angin gada uajn iklanganggu tau g	negative
cadas	positive
ga nginstall mentok ‍	negative
ketemu luhut gak rapih kek babi	negative
oke mantap	neutral
gwejh kesini cuma liat yonanay acount	positive
sampah lemot bermutu pernah lihat bokep branda muncul bokep sialan kau	negative
buka pideo detik loadingnya luaama puoll	positive
terima menonaktifkan fitur bergulir otomatis atas diinginkan automatic scroll up can handled by ur home logo or back please dont turn on auto scroll up anymore	positive
semoga depan pelayananya baik	positive
tiap buka akun masuk tulisan maaf kesalahan teknis sinyal bagoss update	negative
baik	neutral
pp	positive
video player buruk	negative
mantap	positive
jumaati	positive
pasar	positive
bagus	positive
hiu	positive
bagus	positive
video load jaringan lancar	negative
good	positive
tujuan dowload login akun ffv	positive
aplikasina lumayan alus rada kadieui rada ngeelag videona sinyalna mah geus alus	neutral
bagus	positive
knp yah hari reetwetsukahilanggimana ngeretwet orang diklik y jg gdahilang sendiritolong dong diperbaharui	negative
oke	positive
terima	positive
cari teman	positive
menerima kode verifikasi arah	negative
waw	positive
oke	positive
mantabsss	positive
mudah menemukan	positive
scroll tweet membuka video picture balik atas otomatis menganggu lalu channel sedang live ditayangkan	negative
dong aplikasinya bagus	negative
gimana susah login akun disuruh ngisi telepon tp kode verifikasi dr dikirimkirim sumpah kesel gue lamalama ni dong dipermudah dikit misalnya milih kode otp dikirim dr email telepon	negative
akun	negative
smek ma es like a drum	positive
lgi	positive
mantap	positive
like	positive
parah parahparah bayar kirim direct massage	negative
informatif	positive
enak nonton bokep sosmed mana biasa	positive
perbarui	negative
jelek	negative
ngga muter video sinyal bagus	neutral
sukaakk bokep ny	positive
up to date	positive
top abisss	positive
burungny gak merah	positive
mutar video tuh loading lama wifi pancar make knpa yahh	negative
update tombol dm profile orang hilang ga dm siapa siapa	negative
good	neutral
bagus waktu pegang jack bug performa jelek	negative
bagus	positive
good	positive
rating karna lama kelamaan lemot pdhl diupgrade tp gabisa liat foto plisss tanggapin dong	negative
ud daftar gabisa kebuka kesel	negative
infonya bagus	positive
bagus	positive
kendaraan informasi fantastis	positive
tikuss borott	positive
karyawan	positive
luar biasa	positive
bagus	positive
hohoho	positive
berita tampil kan akurat benarbisa jadikan rujukan	positive
jelek parah	negative
kecewa razia twit login tiba tiba kode konfirmasi errol mohon kedepannya diperhatikan keadaan semakin kacau mohon bantuannya kedepannya perhatikan ditingkatkan	negative
kode verifikasi telepon masuk email langsung datang aneh	negative
loading trs masuk	negative
gasss	positive
keren memberikan opini pikiran	positive
bobrok aplikasinya kebanyakan kasusnya susah akunmenambahkan nomer telpon	negative
gajelas babi limit limit halah	negative
daftar susah respon verifikasi lambat	negative
ga masuk	negative
najis gak daftar	negative
selama lancar gak masalah	positive
yandek	positive
mantul gan	positive
manteb	positive
semoga bermanfaat baik aplikasinya smoga semakin sukses berkembang	neutral
trmakasih twitteraplikasi sdh baik tp kalau buffer suka lama skalitolong diperbaikilah	positive
bagus yuk download	positive
bagus bermanfaat	negative
rekomendid menangguhkan akun	positive
kurang	neutral
gakbisa akun baru selesai update gimanaa nih segera fix dong	negative
payah semenjak d pegang elon twt down	negative
yaps	neutral
goodd	positive
prettt update buka apl	negative
mantap dah	positive
melihat jadwal baru vtuber favorit	positive
bagus	positive
akun sy ditangguhkan permanen ga melanggar peraturan	negative
menambah teman baru khususnya luar negeri	positive
bagus terlalu sulit kalau daftar ulang	negative
good	positive
buruk	negative
is lh tpi kurang dikit akun gak login lupa sandi	positive
gasu	positive
jelek	negative
good	positive
kpopers otaku aing ga sanggup kebijakan baru jabingan	negative
good	positive
like	positive
dong timeline kosong nga isinya sinyal bagus buka lancarlancar	negative
mantap	negative
nice	positive
top dech	positive
bagus	positive
bermanfaat berguna	positive
berguna bust apapun bagus bangett	positive
puas	positive
buka link bokep	positive
jelek kontlll	negative
oke	positive
good	positive
diperbarui bukannya bagus emosiiii	negative
baguss jd gak ketinggalan berita viral lg hehehe	positive
terupdate klo menurutku sie itutop d pokoknya	positive
kecewa akun dikunci salah akun	negative
×	negative
so bad	negative
honorer lembaga pendidikan th	positive
bagus	positive
sini jelek	negative
bagus	positive
ngeleg we	negative
membantu ekonomi keluarga	positive
dibatasi	negative
good job	positive
cukup	positive
jelek si	negative
buruk bug memutar video	negative
gak pernah lancar lelet koneksi	neutral
okelah	neutral
terlalu susah login	negative
format vidio upload bebas	positive
nc	positive
buruk jelekaplikasi menghinakan burukmemalukandan payahdan bodoh kota masa depanjika mengikuti lalu buka prosim keluar pertama buruk memalukan sungguh buruk buruk hinadan sungguh jelek buruklebih baik terhapus play store baik hapuskan lenyapkan android henphon benda sungguh buruk menghina	negative
mengalami kesulitan mendaftar jawab	negative
mantap	positive
bagus	positive
ga usah limit limit segala anjg	neutral
memuaskan membantu infonya	positive
kesana kesini gue males	negative
kek anjeng	negative
jangan x	neutral
nonton bkp	negative
daplek dibuka lama	negative
kode otp gak masuk masuk anj	negative
mll	positive
knp waktu login masukin telepon ga dah bener lo ga rekomendasi in kalian mudah marah app error	negative
ngak loading	negative
kontoddd	negative
masa ga momen si	negative
mantep ngebokep ga perlu vpn sukses	positive
eus b uu	positive
bagus	positive
oke	positive
angen	negative
ii	positive
keren	positive
gembira	positive
bagus	positive
overall yaa kayak sosmed bagus	positive
good	positive
knp gabisa login pw bnr	negative
gg keren	positive
twiter gak buka	positive
habis updatee malam gak bsa follow bsa login jg	negative
asyik informasi	positive
good	positive
media sosial terbaik menumpahkan pemikiran kan	positive
versi mengecewakan masuk menggunakan hpemail lama baru	negative
sini jelek	negative
kode verifikasi ny g muncul yaaa beberapa kali nyoba	negative
mantap	positive
bagus minta search bar bookmark thx	positive
ramah pengguna misqueen	negative
banyaj aneh	negative
jelek	negative
register kek bab telpon gak dikirim kodenya error	negative
bermanfaat	positive
keren	positive
iya	positive
baik	positive
akun mirip akun michat open bovideo bokep parah pemerintah wakili kominfo menindak merusak generasi bangsa	negative
good	positive
gak login pakek nomer dah bener masukin nomer	negative
diriku suka masa pemerintahan elon hilang brand image burung biru gendut kecil imut lucu fak emg	negative
doge to moon	positive
bagus	positive
baguss	neutral
tau knapa log out trus ga masuk mesti unistall trus download bgtu trus cari rating ye lu anjlok bintangnya hindari suspend dr googlebiar bertahan playstore lu buaf beginitetep aje	negative
jelek	negative
bagus gak daftar	neutral
gabisa verifikasi nomer floppp	negative
mantap	positive
bagus jahat	negative
bgs	positive
bagus bangeti	positive
bagus	positive
perbaiki video diputar	negative
hapus iklan mu konl	negative
like ga muncul capek ngumpulin payah deh	neutral
beut limit	neutral
baik	negative
gimana install gak	negative
ownernya nyeselin kesini semakin ribet dah ni fakkyu	negative
kacau	negative
sukses tweeter jangan terlalu galak galak akun tangguhkan berilah toleransi media sosial ujung tombak media masa terimakasih	positive
bagus bagus si	positive
pembaruannya dibenerin pak	negative
gajelas blokk gamana orang daftar akun gabisa verifikasi ga terkirim trs login akun gabisa alasannya sandi salah kek email gaadaorang semua akun gua catet semua emng kntl ni taekk	negative
oke	positive
b	positive
mantabz	positive
kebanyakan iklan	negative
jelek perbaikan membuat kecewa responnya lama	negative
gabisa	negative
bagus	positive
sulit login ketolak	negative
payah	negative
sosmed favorit kalangan netijen wkwk	positive
kesini ribet	negative
mantap	positive
baik	positive
menarik	positive
okay	positive
alhamdulillaah best kaum kaum introvert hehe	positive
good jobs	positive
mohon dijawab pihak mengupload vidio koq	neutral
ga sipp blas	negative
keren	positive
sedang asiik asik ngescroll ehhh balik atas dgn sndirinya	neutral
akun gak salah tiba ditangguhkan akun rasisme akun porno dibiarin terlalu bagus utk	negative
sebaiknya apl perbaiki lg sistimnya baik k sistim lama semakin maju tehnologinya semakin baik sistimnya	negative
goood	positive
fantastis	positive
bagus disarankan	positive
knp k g masuk	positive
alhamdulillah mengetahui kabar sekeliling	positive
j	negative
keren	positive
fast	positive
mantap	positive
sumpah kecewa update aneh masa nge scroll paling bwh tp mlh ulang atas perbaiki trmksh	neutral
xenon	positive
blank padhl sinyal bagus	negative
lumayan soalny pantengin anak trejo	positive
medsos keren sic	positive
good	positive
dibukasetiap dibuka ngelaq sendiriini gua instal ulang kali nyakalau dah tau gua	positive
tweter yamg berisi bukan ulasan publik tweter berisi blue film foto orang telanjang	positive
bagus ni	positive
memang asik	positive
agarp ra	positive
akun hapus ku download ulang ga masuk kecewa kalau tau cara nyah kasi tau dong pusing	negative
so many bugs this app really bad	negative
fontnya kesemula jelek	negative
balikin akun ga ngapa ngapain banned ajukan banding x respon manusia rebahan biasa pak	negative
sesat	negative
cba	negative
ketjehawesome apps	positive
lumayan	positive
mantap	positive
bermanfaat	positive
beritanya update bagus menarik	positive
login verifikasiwalaupun akun masuki	neutral
oke bngettt	positive
bagus	negative
menambah pengetahuan	positive
noob	negative
perbaiki buka timeline profile abis buka threadvideodll langsung reset atas buka video kadang ga memutar ngebug reset	negative
ga login suruh masukin nomer telepon kode konfirmasi masukin nomer tetep kode konfirmasinya ga masuk lewat sms ataupun telepon	neutral
mantapp	positive
gajelas ga daftar persyaratan bnyk gabisa	negative
tolol daftar akun aj kayak daftar pekerjaan	negative
suka lag	positive
nonton vidio gak sinyal bagus	negative
jelek daftar susah kek anjg mending hapus play store gak bgsad jijik	negative
skin lesly legend	positive
keluar ngelag parah	negative
bagus	positive
mantap updetenya	positive
goood	positive
kecawa abis	negative
elon jelek	negative
lemot aneh ni app	negative
gajelasss hari smua berbayar	negative
bagus sayang ga tau lemot kalau search ga trend ga dibuka akun mudah kena suspend semoga depannya baik	neutral
an daftar stuck mulu masukan email balik gtu ga bsa	negative
film sexx artis	negative
membantu	positive
asek	positive
mt sr nias	negative
kasi	positive
lg yak update tetep masuk punya akun	negative
please dont suspend my account didnt break rules at all just replied to my friends dm suddenly my account was suspended thanks	negative
gak tau entah login gak masuk	negative
gabisa masuk beberapa tetep gabisa	negative
nih twt suka ngebug anjrit emosi	negative
cukup informatif	positive
ngennn	negative
kky	positive
jlk	negative
membantu thanks	positive
bagus bagus	positive
m mh	positive
postingan ulang ulang tampilkan kurang bgus	positive
good job	negative
mantap	positive
baik	neutral
bagus rugi blm download ayo buruan download	positive
ksih	positive
bagus	positive
semakin upgrade semakin buruk perform	negative
jgn ikut politik suatu negara	negative
good is world	positive
suka bangett	positive
good	positive
knpa diupdate bukannya bagus ancur masa stlh update gak ngetweet cuma bs like n rt doang	negative
sippp	positive
bagus	negative
apl bagus suka deh	positive
belakangan gak koment ngetwitt lalu hapus app install ulang app gagal salah elon musk	negative
